Potencia DC,Eficiencia
180.36,36.70436903969838
180.44,40.67834183107959
180.48,50.6427304964539
180.81,46.12576738012278
180.93,44.54761509976233
181.06,51.30895835634597
181.13,45.989068624744654
181.28,34.973521624007056
181.35,36.6142817755721
181.43,39.794962244391776
181.45,35.16120143290162
181.72,44.40898084965882
181.74,33.67448002641136
181.77,31.90845574077131
181.78,39.05820222246672
181.79,40.706309477969086
181.8,43.83938393839384
182.06,49.104690761287486
182.1,40.637012630422845
182.16,43.42336407553798
182.23,46.26022060034023
182.33,44.75401744090385
182.46,38.03573385947605
182.54,50.89295496877397
182.64,46.10162067455102
182.64,49.113009198423136
182.71000000000004,36.06808603798369
182.78,41.9083050661998
182.96,44.927853082641015
183.05,48.948374760994255
183.11,45.546392878597565
183.14,41.825925521459
183.18,43.50911671579867
183.23,47.59046007749823
183.25,35.470668485675304
183.26,40.37978827894794
183.29,45.01063887828032
183.36,41.66666666666667
183.36,42.70287958115183
183.45,41.10111747070046
183.53,46.74985016073666
183.53,40.10243556911677
183.59,46.57116400675418
183.63,40.40734084844525
183.81,42.870355258147
183.89,45.51634129098918
183.93,46.48507584407111
183.94,45.6126997934109
183.96,44.46618830180474
183.99,43.26322082721887
184.01,39.40003260692354
184.07,43.78768946596404
184.15000000000003,40.78197121911485
184.17,35.293478851061515
184.21,37.07724879213941
184.21,29.531512947179845
184.23,31.48238614775009
184.24,41.08771168041685
184.29,41.402137934776704
184.43,33.18332158542536
184.44,43.59141184124919
184.52,43.19314979406027
184.62,36.61575127288484
185.14,40.23981851571784
185.14,47.58561088905692
185.57,41.65543999568896
185.59,34.053558920200445
185.61,45.36393513280535
185.67,38.83233694188613
185.8,44.187298170075344
185.89,46.90946258539997
185.91,45.77483728685923
186.13,42.01364637618869
186.4,37.392703862660944
186.48,46.27842127842127
186.75,43.85542168674699
186.77,48.45531937677357
186.89,44.46465835518219
186.99,40.05561794748383
187.38,49.09808944391077
187.67,50.51420045825118
187.74,39.5227442207308
188.01,39.35960853146109
188.74,45.08848150895411
188.97,38.15420437106419
189.08,40.56484027924688
189.93,54.862317695993255
193.17,66.21110938551536
202.92,38.241671594717126
